Fight_URL,Event_Name,Event_URL,Fight_Title,Method,Round_Finished,Referee,Stop_Time,F1_URL,F1_First,F1_Last,F1_Status,F1_KD,F1_Total_Str_Landed,F1_Total_Str_Attempted,F1_Sig_Str_Landed,F1_Sig_Str_Attempted,F1_Sig_Str_Head_Landed,F1_Sig_Str_Head_Attempted,F1_Sig_Str_Body_Landed,F1_Sig_Str_Body_Attempted,F1_Sig_Str_Leg_Landed,F1_Sig_Str_Leg_Attempted,F1_Sig_Str_Distance_Landed,F1_Sig_Str_Distance_Attempted,F1_Sig_Str_Clinch_Landed,F1_Sig_Str_Clinch_Attempted,F1_Sig_Str_Ground_Landed,F1_Sig_Str_Ground_Attempted,F1_TD_Landed,F1_TD_Attempted,F1_Sub_Attempted,F1_Rev,F1_CTRL_TIME,F2_URL,F2_First,F2_Last,F2_Status,F2_KD,F2_Total_Str_Landed,F2_Total_Str_Attempted,F2_Sig_Str_Landed,F2_Sig_Str_Attempted,F2_TD_Landed,F2_TD_Attempted,F2_Sub_Attempted,F2_Rev,F2_CTRL_TIME,F2_Sig_Str_Head_Landed,F2_Sig_Str_Head_Attempted,F2_Sig_Str_Body_Landed,F2_Sig_Str_Body_Attempted,F2_Sig_Str_Leg_Landed,F2_Sig_Str_Leg_Attempted,F2_Sig_Str_Distance_Landed,F2_Sig_Str_Distance_Attempted,F2_Sig_Str_Clinch_Landed,F2_Sig_Str_Clinch_Attempted,F2_Sig_Str_Ground_Landed,F2_Sig_Str_Ground_Attempted
http://www.ufcstats.com/fight-details/f8fce67abe0ab922,UFC 221: Romero vs. Rockhold,http://www.ufcstats.com/event-details/15515e797aedc137,Flyweight Bout,Submission,3,Peter Hickmott,1:43,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,W,1,50,72,27,49,24,44,2,4,1,1,12,29,1,5,14,15,2,4,1,0,4:03,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,Ben,Nguyen,L,0,37,82,21,65,0,0,0,0,0:55,8,46,10,15,3,4,7,49,13,15,1,1
http://www.ufcstats.com/fight-details/b3c74554c871fbf8,UFC Fight Night: Lee vs. Oliveira,http://www.ufcstats.com/event-details/53278852bcd91e11,Flyweight Bout,Decision - Unanimous,3,Eduardo Herdy,5:00,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,L,0,61,81,15,32,9,24,4,5,2,3,12,28,0,1,3,3,1,9,1,1,4:13,http://www.ufcstats.com/fighter-details/792be9a24df82ed6,Brandon,Moreno,W,0,94,147,33,82,0,2,0,1,3:45,29,76,4,6,0,0,20,61,4,9,9,12
http://www.ufcstats.com/fight-details/39c16381a9722735,UFC Fight Night: Cyborg vs. Lansberg,http://www.ufcstats.com/event-details/e18012194473e8b0,Flyweight Bout,Decision - Unanimous,3,Camila Albuquerque,5:00,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,W,0,55,90,8,34,2,27,2,3,4,4,6,32,1,1,1,1,1,3,2,0,9:09,http://www.ufcstats.com/fighter-details/f53c1f4ceeed8c08,Dustin,Ortiz,L,0,119,188,13,65,0,2,0,2,2:57,7,53,4,8,2,4,8,51,3,7,2,7
http://www.ufcstats.com/fight-details/d6c02b4bb64ff795,UFC Fight Night: Condit vs Alves,http://www.ufcstats.com/event-details/aae0897825336b1a,Flyweight Bout,Decision - Unanimous,3,Camila Albuquerque,5:00,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,W,1,36,71,21,54,19,52,1,1,1,1,16,46,1,3,4,5,4,5,0,0,1:31,http://www.ufcstats.com/fighter-details/5aedf14771ca82d2,Wilson,Reis,L,0,45,87,28,66,0,9,0,1,4:53,12,47,7,10,9,9,14,44,12,16,2,6
http://www.ufcstats.com/fight-details/d0cea1c8d7418f66,WEC 27: Marshall vs. McElfresh,http://www.ufcstats.com/event-details/1209b5134401ca53,Featherweight Bout,KO/TKO,2,Yves Lavigne,3:17,http://www.ufcstats.com/fighter-details/0eec866a077889f0,Manny,Tapia,W,1,125,165,38,77,33,68,5,9,0,0,12,26,4,7,22,44,1,1,0,0,5:52,http://www.ufcstats.com/fighter-details/f65a0eb902f9476b,Brandon,Foxworth,L,0,24,47,11,34,0,0,0,0,1:07,3,24,5,5,3,5,3,22,7,11,1,1
http://www.ufcstats.com/fight-details/a0e4f43827aa81c4,UFC Fight Night: Bader vs Saint Preux,http://www.ufcstats.com/event-details/fd7acf42bd6e7e95,Flyweight Bout,Decision - Unanimous,3,Keith Peterson,5:00,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,W,0,51,78,11,28,10,26,1,2,0,0,5,18,2,2,4,8,2,4,0,0,4:42,http://www.ufcstats.com/fighter-details/57ab4d7c0bc09a30,Zach,Makovsky,L,0,59,107,25,69,1,4,0,1,4:07,23,64,0,3,2,2,11,45,0,0,14,24
http://www.ufcstats.com/fight-details/74d4e37b97866514,UFC Fight Night: Belfort vs. Gastelum,http://www.ufcstats.com/event-details/47b7e4e60813b7b2,Flyweight Bout,Decision - Unanimous,3,Mario Yamasaki,5:00,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,L,0,44,77,30,62,14,44,8,9,8,9,23,53,7,8,0,1,0,3,0,0,3:25,http://www.ufcstats.com/fighter-details/a4de54ea806fb525,Ray,Borg,W,0,53,105,36,88,0,6,0,1,4:22,22,68,12,17,2,3,7,50,14,21,15,17
http://www.ufcstats.com/fight-details/88ef809a0fde3900,UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/event-details/acff437707625fc7,Welterweight Bout,KO/TKO,1,Herb Dean,1:07,http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,Brian,Foster,W,1,20,32,17,27,15,25,1,1,1,1,6,8,0,0,11,19,0,0,0,0,0:10,http://www.ufcstats.com/fighter-details/e86bc32f5997a8f7,Forrest,Petz,L,0,1,7,1,7,0,0,0,0,0:00,1,6,0,1,0,0,1,7,0,0,0,0
http://www.ufcstats.com/fight-details/3b0258eb19d66f8f,UFC 110: Nogueira vs Velasquez,http://www.ufcstats.com/event-details/49efbdc6c9f650c4,Welterweight Bout,Submission,1,Steve Perceval,1:41,http://www.ufcstats.com/fighter-details/91acd6910b802a9e,Chris,Lytle,W,0,2,14,2,14,2,14,0,0,0,0,2,14,0,0,0,0,0,0,1,0,0:00,http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,Brian,Foster,L,0,6,23,5,22,1,1,0,0,0:16,5,21,0,0,0,1,4,21,0,0,1,1
http://www.ufcstats.com/fight-details/15cae38f1326adfb,UFC 123: Rampage vs Machida,http://www.ufcstats.com/event-details/dd992d569aaebee6,Welterweight Bout,Submission,2,Herb Dean,2:11,http://www.ufcstats.com/fighter-details/31123249b0bbf52e,Matt,Brown,L,0,23,32,13,21,4,8,3,4,6,9,8,16,1,1,4,4,1,1,1,1,1:49,http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,Brian,Foster,W,0,36,63,25,44,3,3,2,1,3:20,15,32,8,9,2,3,11,20,2,2,12,22
http://www.ufcstats.com/fight-details/a5827bfce19e63ea,UFC Fight Night: Shogun vs Henderson 2,http://www.ufcstats.com/event-details/d5f820c11a121050,Flyweight Bout,Submission,1,Wernei Cardoso,3:07,http://www.ufcstats.com/fighter-details/b102c26727306ab6,Jussier,Formiga,W,0,13,27,9,23,7,20,2,3,0,0,6,19,2,2,1,2,1,4,1,0,0:45,http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f,Scott,Jorgensen,L,0,9,27,6,24,0,0,0,0,0:00,5,23,0,0,1,1,6,23,0,1,0,0
http://www.ufcstats.com/fight-details/fae3f395669b7285,UFC Fight Night: Cyborg vs. Lansberg,http://www.ufcstats.com/event-details/e18012194473e8b0,Lightweight Bout,Decision - Unanimous,3,Camila Albuquerque,5:00,http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,Glaico,Franca,L,0,71,133,43,102,42,98,1,4,0,0,15,68,27,33,1,1,0,0,0,0,0:03,http://www.ufcstats.com/fighter-details/84ff027394f7e470,Gregor,Gillespie,W,0,109,172,41,90,5,19,0,0,11:00,35,83,0,1,6,6,23,63,3,5,15,22
http://www.ufcstats.com/fight-details/431e7931d8be8b5d,UFC 190: Rousey vs Correia,http://www.ufcstats.com/event-details/a9c45a8b21eabadc,Ultimate Fighter Brazil 4 Lightweight Tournament Title Bout,Submission,3,Herb Dean,4:46,http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,Glaico,Franca,W,0,47,57,23,31,6,12,8,8,9,11,13,19,5,5,5,7,4,9,1,0,6:40,http://www.ufcstats.com/fighter-details/b8c0f30ee9a98b69,Fernando,Bruno,L,0,41,53,20,32,2,11,0,0,5:36,14,25,5,5,1,2,12,20,8,12,0,0
http://www.ufcstats.com/fight-details/ef8f31b86469a967,UFC 106: Ortiz vs Griffin 2,http://www.ufcstats.com/event-details/84a067c46306a737,Welterweight Bout,KO/TKO,2,Yves Lavigne,3:25,http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,Brian,Foster,W,0,57,93,28,63,22,56,3,4,3,3,7,24,2,4,19,35,2,4,0,0,2:56,http://www.ufcstats.com/fighter-details/5eedbf1e9601be35,Brock,Larson,L,0,23,31,6,14,1,3,1,0,0:59,5,12,1,2,0,0,2,8,3,4,1,2
http://www.ufcstats.com/fight-details/f519753cc38362d0,UFC 197: Jones vs Saint Preux,http://www.ufcstats.com/event-details/3d481aa374c954a1,Lightweight Bout,Decision - Unanimous,3,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,Glaico,Franca,L,0,67,145,39,114,20,89,7,10,12,15,38,112,0,0,1,2,4,10,0,0,5:29,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,James,Vick,W,0,140,218,94,172,0,0,0,0,0:37,82,157,9,12,3,3,94,171,0,1,0,0
http://www.ufcstats.com/fight-details/7b06e7f2b34d24b8,UFC 103: Franklin vs Belfort,http://www.ufcstats.com/event-details/896c322f56b8be5a,Welterweight Bout,Submission,2,Dan Miragliotta,1:09,http://www.ufcstats.com/fighter-details/5b5307450405abf0,Rick,Story,W,0,35,78,18,59,13,53,4,5,1,1,9,43,2,3,7,13,3,4,1,0,4:23,http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,Brian,Foster,L,0,16,57,6,47,0,2,1,0,0:05,4,42,2,4,0,1,5,41,1,5,0,1
http://www.ufcstats.com/fight-details/ed33249f2f247b53,WEC 44: Brown vs. Aldo,http://www.ufcstats.com/event-details/a95a0504fd73bd3e,Featherweight Bout,Submission,3,Herb Dean,4:50,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Cub,Swanson,W,0,76,122,49,90,38,73,5,7,6,10,24,50,10,15,15,25,3,3,1,0,4:30,http://www.ufcstats.com/fighter-details/b9532d815060de7f,John,Franchi,L,0,69,120,38,85,4,6,0,0,4:06,14,57,4,6,20,22,19,60,17,23,2,2
http://www.ufcstats.com/fight-details/cff365dc885a37b5,WEC 39: Brown vs. Garcia,http://www.ufcstats.com/event-details/59583ff832fe9d68,Featherweight Bout,Decision - Split,3,Mark Cal-loy,5:00,http://www.ufcstats.com/fighter-details/b9532d815060de7f,John,Franchi,W,0,85,110,21,38,13,29,7,8,1,1,5,11,4,5,12,22,4,4,1,0,--,http://www.ufcstats.com/fighter-details/b98209144b63ae26,Mike,Budnik,L,0,48,63,11,25,0,0,3,3,--,8,22,1,1,2,2,3,11,1,3,7,11
http://www.ufcstats.com/fight-details/b272e9a4ed7a1b23,UFC 103: Franklin vs Belfort,http://www.ufcstats.com/event-details/896c322f56b8be5a,Lightweight Bout,KO/TKO,2,Dan Miragliotta,3:26,http://www.ufcstats.com/fighter-details/20205040232ed0f3,Tyson,Griffin,W,1,72,154,67,149,38,110,7,11,22,28,52,118,2,5,13,26,0,0,0,0,0:17,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,L,0,12,72,11,71,0,0,0,0,0:00,5,61,1,2,5,8,10,66,1,5,0,0
http://www.ufcstats.com/fight-details/fab7e4790b11de3c,UFC 46: Supernatural,http://www.ufcstats.com/event-details/94609dd91731d428,Lightweight Bout,Decision - Majority,3,Larry Landless,5:00,http://www.ufcstats.com/fighter-details/a566371ba2ad7152,Josh,Thomson,W,0,82,112,40,68,16,38,4,6,20,24,26,51,8,9,6,8,2,3,0,0,4:05,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,L,1,60,87,22,46,2,3,1,0,5:19,19,40,3,3,0,3,6,20,4,5,12,21
http://www.ufcstats.com/fight-details/d40bfa821f2fe46a,UFC 62: Liddell vs Sobral,http://www.ufcstats.com/event-details/f717b6002486f73f,Lightweight Bout,Submission,3,John McCarthy,3:31,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,W,0,97,125,22,46,13,37,4,4,5,5,14,28,6,10,2,8,1,2,3,2,1:09,http://www.ufcstats.com/fighter-details/a54fc2d6fc224dc3,Jamie,Varner,L,0,41,129,18,106,9,15,0,0,7:10,14,101,1,1,3,4,1,37,1,3,16,66
http://www.ufcstats.com/fight-details/6a9e343bd12dfa64,UFC 73: Stacked,http://www.ufcstats.com/event-details/2a6f8136da1e52c0,UFC Lightweight Title Bout,Decision - Unanimous,5,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/029880cdbf5ca089,Sean,Sherk,W,0,215,249,35,55,24,44,10,10,1,1,2,13,1,1,32,41,16,19,2,1,22:22,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,L,1,59,79,6,23,0,0,3,1,0:41,5,22,0,0,1,1,4,17,1,3,1,3
http://www.ufcstats.com/fight-details/10976fbb37d41c43,UFC 44: Undisputed,http://www.ufcstats.com/event-details/c61f66d8c3fd5f07,Lightweight Bout,KO/TKO,2,Sean Brockmole,2:46,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,W,1,35,44,13,22,12,21,1,1,0,0,3,6,6,10,4,6,2,2,1,0,1:24,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,Caol,Uno,L,0,52,71,32,49,1,4,0,0,4:41,8,23,5,5,19,21,3,4,11,12,18,33
http://www.ufcstats.com/fight-details/197f68e2fb3ec585,WEC 41: Brown vs. Faber 2,http://www.ufcstats.com/event-details/5eedbf1e9601be35,Featherweight Bout,Decision - Unanimous,3,Jason Herzog,5:00,http://www.ufcstats.com/fighter-details/cc6f9d1e89f3449a,Manvel,Gamburyan,W,0,159,225,56,111,44,96,6,8,6,7,0,15,0,2,56,94,3,7,1,1,10:11,http://www.ufcstats.com/fighter-details/b9532d815060de7f,John,Franchi,L,0,74,102,23,45,0,0,0,0,0:53,12,32,4,6,7,7,15,35,5,5,3,5
http://www.ufcstats.com/fight-details/01733579ef03be00,UFC 61: Bitter Rivals,http://www.ufcstats.com/event-details/f70144caea5c4c80,Catch Weight Bout,Submission,3,Yves Lavigne,0:47,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,W,0,71,138,46,113,33,99,8,8,5,6,38,100,7,11,1,2,3,9,1,0,1:22,http://www.ufcstats.com/fighter-details/712c4db78b9373d1,Joe,Jordan,L,0,31,89,20,78,0,0,0,0,1:07,6,62,0,1,14,15,12,67,6,7,2,4
http://www.ufcstats.com/fight-details/c42304ce8b27648c,Strikeforce Challengers 7,http://www.ufcstats.com/event-details/22d1e00e1aabb7c9,Women's Bantamweight Bout,Submission,2,John McCarthy,4:09,http://www.ufcstats.com/fighter-details/040d3b4c735541aa,Zoila,Frausto,L,0,16,32,7,22,5,20,1,1,1,1,7,22,0,0,0,0,0,0,0,0,--,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da,Miesha,Tate,W,0,36,59,15,32,3,7,4,0,--,9,26,5,5,1,1,11,26,2,2,2,4
http://www.ufcstats.com/fight-details/76a8b66a06e3be4a,DWCS 4.9,http://www.ufcstats.com/event-details/ef6f45095119d416,Women's Strawweight Bout,KO/TKO,1,Jason Herzog,2:48,http://www.ufcstats.com/fighter-details/a3a542074109b347,Luana,Pinheiro,W,1,10,25,10,25,7,19,1,2,2,4,5,19,0,0,5,6,0,0,0,0,0:04,http://www.ufcstats.com/fighter-details/fee02819a271c050,Stephanie,Frausto,L,0,4,19,4,19,0,0,0,0,0:00,0,6,1,1,3,12,4,19,0,0,0,0
http://www.ufcstats.com/fight-details/d2246624da1c4e38,UFC 126: Silva vs Belfort,http://www.ufcstats.com/event-details/65ddc8a9ac4e8531,Light Heavyweight Bout,Decision - Unanimous,3,Steve Mazzagatti,5:00,http://www.ufcstats.com/fighter-details/fcffee71cff5530e,Forrest,Griffin,W,0,126,249,50,155,28,120,12,20,10,15,33,119,3,5,14,31,5,7,0,0,5:53,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,40,112,33,104,1,2,0,0,0:21,21,89,10,13,2,2,30,100,3,4,0,0
http://www.ufcstats.com/fight-details/31fc4d5d5d1a6126,UFC 9: Motor City Madness,http://www.ufcstats.com/event-details/a390eb8a9b2df298,Open Weight Bout,KO/TKO,1,John McCarthy,3:14,http://www.ufcstats.com/fighter-details/de3ed2e152520c8d,Cal,Worsham,W,0,29,33,9,11,6,6,2,2,1,3,1,3,0,0,8,8,1,1,0,0,--,http://www.ufcstats.com/fighter-details/d3711d3784b76255,Zane,Frazier,L,0,1,2,1,2,0,0,0,0,--,0,1,1,1,0,0,1,2,0,0,0,0
http://www.ufcstats.com/fight-details/1a113ac3255f3ac3,UFC Macao: Franklin vs Le,http://www.ufcstats.com/event-details/319fa1bd3176bded,Middleweight Bout,KO/TKO,1,Marc Goddard,2:17,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,12,21,12,21,6,14,0,0,6,7,12,21,0,0,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,W,1,8,16,8,16,0,0,0,0,0:02,4,11,2,3,2,2,8,16,0,0,0,0
http://www.ufcstats.com/fight-details/2d2bbc86e941e05c,UFC 1: The Beginning,http://www.ufcstats.com/event-details/6420efac0578988b,Open Weight Bout,KO/TKO,1,Joao Alberto Barreto,4:20,http://www.ufcstats.com/fighter-details/598a58db87b890ee,Kevin,Rosier,W,2,38,53,15,27,12,23,3,4,0,0,4,10,4,9,7,8,0,0,0,0,--,http://www.ufcstats.com/fighter-details/d3711d3784b76255,Zane,Frazier,L,0,13,29,12,28,0,0,0,0,--,7,19,3,6,2,3,0,7,10,19,2,2
http://www.ufcstats.com/fight-details/fcf3b0d21df10f56,UFC 99: The Comeback,http://www.ufcstats.com/event-details/cb6783c39c01d896,Catch Weight Bout,Decision - Unanimous,3,Mario Yamasaki,5:00,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,67,167,52,150,32,125,13,17,7,8,45,136,4,7,3,7,1,2,0,0,1:18,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei,Silva,L,0,55,157,38,137,1,1,0,0,1:32,26,118,4,6,8,13,28,119,8,13,2,5
http://www.ufcstats.com/fight-details/1b80d5696c2dc640,UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/event-details/3da19339ee7051d5,Catch Weight Bout,Decision - Unanimous,5,Mario Yamasaki,5:00,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei,Silva,L,1,80,213,58,187,51,174,3,9,4,4,47,171,1,2,10,14,0,0,0,0,0:39,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,126,342,122,336,1,2,0,0,0:47,97,305,22,28,3,3,118,328,0,0,4,8
http://www.ufcstats.com/fight-details/cb7cfa8b9900878f,UFC 93: Franklin vs Henderson,http://www.ufcstats.com/event-details/68c6cd5287b473a7,Light Heavyweight Bout,Decision - Split,3,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,Dan,Henderson,W,0,43,96,36,88,18,64,3,5,15,19,21,59,4,8,11,21,4,6,0,0,5:06,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,47,106,39,96,0,0,0,0,1:33,14,66,22,27,3,3,31,82,8,13,0,1
http://www.ufcstats.com/fight-details/8c3179f0fd62af14,UFC 115: Liddell vs Franklin,http://www.ufcstats.com/event-details/cfb65863d5099327,Light Heavyweight Bout,KO/TKO,1,Herb Dean,4:55,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Chuck,Liddell,L,0,19,44,17,41,12,35,2,2,3,4,14,36,2,4,1,1,1,1,0,0,0:29,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,1,27,55,24,52,0,0,0,0,0:05,14,40,4,5,6,7,20,46,2,4,2,2
http://www.ufcstats.com/fight-details/3fe3208df1098fdc,UFC 77: Hostile Territory,http://www.ufcstats.com/event-details/91181b29be041f1c,UFC Middleweight Title Bout,KO/TKO,2,John McCarthy,1:07,http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,W,3,40,49,39,47,24,31,11,12,4,4,12,16,27,29,0,2,0,1,0,0,0:52,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,23,58,22,56,1,2,0,0,1:31,8,41,7,7,7,8,17,51,5,5,0,0
http://www.ufcstats.com/fight-details/c5574b79e31a1b2b,UFC 88: Breakthrough,http://www.ufcstats.com/event-details/0db70ca89e1c7374,Light Heavyweight Bout,KO/TKO,3,Mario Yamasaki,0:39,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,1,71,136,71,136,36,97,10,13,25,26,64,121,4,12,3,3,0,0,0,0,0:04,http://www.ufcstats.com/fighter-details/98b80a717b9bda17,Matt,Hamill,L,0,17,62,13,58,1,6,0,0,0:32,7,52,2,2,4,4,8,46,4,10,1,2
http://www.ufcstats.com/fight-details/3404f9095676a556,UFC 68: The Uprising,http://www.ufcstats.com/event-details/de3ed2e152520c8d,Middleweight Bout,KO/TKO,2,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,63,103,49,89,44,83,3,4,2,2,10,24,9,11,30,54,1,1,0,1,4:55,http://www.ufcstats.com/fighter-details/2be6596a9db33bf5,Jason,MacDonald,L,0,27,38,16,27,1,11,0,0,1:57,0,11,3,3,13,13,4,14,11,12,1,1
http://www.ufcstats.com/fight-details/dbc30717a3efba58,UFC 72: Victory,http://www.ufcstats.com/event-details/5ca158b1cc9cb242,Middleweight Bout,Decision - Unanimous,3,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,42,110,36,102,13,73,10,15,13,14,28,91,7,9,1,2,1,3,0,0,2:58,http://www.ufcstats.com/fighter-details/acff437707625fc7,Yushin,Okami,L,0,34,78,17,59,1,2,3,0,1:57,9,46,3,6,5,7,12,51,2,4,3,4
http://www.ufcstats.com/fight-details/ea91af0c3345ece0,SuperBrawl 38,http://www.ufcstats.com/event-details/6888e31ce88f5b17,Light Heavyweight Bout,KO/TKO,2,Matt Hughes,1:28,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,46,59,24,37,22,35,1,1,1,1,4,11,0,0,20,26,3,3,3,0,--,http://www.ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Curtis,Stout,L,0,13,17,9,13,0,0,0,1,--,2,5,5,5,2,3,5,8,0,0,4,5
http://www.ufcstats.com/fight-details/6ae2cd7feede5a33,UFC 83: Serra vs St-Pierre 2,http://www.ufcstats.com/event-details/ad047e3073a775f3,Middleweight Bout,KO/TKO,2,Steve Mazzagatti,3:01,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,1,56,75,28,43,18,32,9,10,1,1,14,25,10,11,4,7,0,0,0,0,2:06,http://www.ufcstats.com/fighter-details/622f015c81a9b13a,Travis,Lutter,L,0,9,18,1,9,1,9,1,0,3:22,1,9,0,0,0,0,0,7,0,0,1,2
http://www.ufcstats.com/fight-details/2dfda46cbc17bc99,UFC 56: Full Force,http://www.ufcstats.com/event-details/c7e9d15cfce52f1d,UFC Middleweight Title Bout,KO/TKO,1,John McCarthy,2:34,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,2,15,36,13,34,10,30,2,2,1,2,8,29,3,3,2,2,0,0,0,0,0:10,http://www.ufcstats.com/fighter-details/52cae54377b433b7,Nate,Quarry,L,0,4,20,4,20,0,0,0,0,0:00,3,17,1,2,0,1,2,16,2,4,0,0
http://www.ufcstats.com/fight-details/84efac79989f4d0a,UFC 64: Unstoppable,http://www.ufcstats.com/event-details/13b2f59210dda9cc,UFC Middleweight Title Bout,KO/TKO,1,John McCarthy,2:59,http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,W,1,31,36,31,36,5,9,23,24,3,3,5,8,26,28,0,0,0,0,0,0,0:22,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,13,26,10,23,0,0,0,0,0:00,4,16,1,2,5,5,8,19,2,4,0,0
http://www.ufcstats.com/fight-details/002cb1bb411c5f60,UFC 58: USA vs Canada,http://www.ufcstats.com/event-details/0e9869d712e81f8f,UFC Middleweight Title Bout,Decision - Unanimous,5,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,2,211,339,127,244,82,190,42,51,3,3,74,172,32,46,21,26,5,6,0,1,8:37,http://www.ufcstats.com/fighter-details/22e47b53e4ceb27c,David,Loiseau,L,1,26,78,21,72,1,1,0,0,0:15,11,57,10,15,0,0,17,63,4,9,0,0
http://www.ufcstats.com/fight-details/98cc8f5dd64895c4,UFC 53: Heavy Hitters,http://www.ufcstats.com/event-details/d3711d3784b76255,UFC Middleweight Title Bout,TKO - Doctor's Stoppage,4,Herb Dean,3:25,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,104,279,97,272,79,245,11,18,7,9,82,241,15,26,0,5,0,0,1,1,1:15,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Evan,Tanner,L,1,27,99,25,95,1,5,1,0,0:48,15,71,9,23,1,1,22,87,3,8,0,0
http://www.ufcstats.com/fight-details/58a0c57e271c8b26,SuperBrawl 35,http://www.ufcstats.com/event-details/918d9d89d4d52acc,Light Heavyweight Bout,KO/TKO,1,,1:13,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,W,0,9,12,8,11,6,9,2,2,0,0,0,0,1,1,7,10,0,0,0,0,--,http://www.ufcstats.com/fighter-details/58a36b4ccf5dc30e,Leo,Sylvest,L,0,0,1,0,1,0,1,0,0,--,0,1,0,0,0,0,0,1,0,0,0,0
http://www.ufcstats.com/fight-details/4c31e89caec40661,Inoki Bom-Ba-Ye 2003,http://www.ufcstats.com/event-details/3738e68d2261e60f,Light Heavyweight Bout,KO/TKO,2,,1:03,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto,Machida,W,2,25,49,24,48,20,42,2,3,2,3,13,28,0,0,11,20,1,1,0,0,--,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,L,0,15,29,9,23,0,0,0,0,--,2,13,4,6,3,4,5,17,4,6,0,0
