F1_URL,F1_First,F1_Last,F2_URL,F2_First,F2_Last,Fight_URL,Fight_Date
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Peter,Sobotta,http://www.ufcstats.com/fighter-details/9310418684bc896f,Pawel,Pawlak,,"May. 31, 2014"
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Peter,Sobotta,http://www.ufcstats.com/fighter-details/2650e2f846a30f64,Amir,Sadollah,,"Nov. 13, 2010"
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Peter,Sobotta,http://www.ufcstats.com/fighter-details/852454c572675334,James,Wilks,,"Jun. 12, 2010"
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Peter,Sobotta,http://www.ufcstats.com/fighter-details/9b74de674c355425,Paul,Taylor,,"Jun. 13, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/ce6065baef021cf3,Ikuhisa,Minowa,,"Dec. 31, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,Gegard,Mousasi,,"Nov. 07, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/9f3d6ddef3d3cccc,Bob,Sapp,,"Oct. 06, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/bd4389b71fdc0ce2,Jan,Nortje,,"May. 26, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,,"Jan. 24, 2009"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/24b033b3daf1c9df,Luiz,Cane,,"Oct. 18, 2008"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/b034747dc1d15491,Kazuhiro,Nakamura,,"May. 24, 2008"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto,Machida,,"Dec. 29, 2007"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/05fbfe628658c538,Ricardo,Arona,,"Apr. 08, 2007"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/73e09f837f3b5ecc,Rogerio,Nogueira,,"Feb. 24, 2007"
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,Glover,Teixeira,,"Oct. 12, 2006"
http://www.ufcstats.com/fighter-details/af65aa688d13eedf,Joe,Solecki,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Jim,Miller,,"Apr. 10, 2021"
http://www.ufcstats.com/fighter-details/af65aa688d13eedf,Joe,Solecki,http://www.ufcstats.com/fighter-details/d2cd7a69cc55e7ed,Austin,Hubbard,,"Aug. 22, 2020"
http://www.ufcstats.com/fighter-details/af65aa688d13eedf,Joe,Solecki,http://www.ufcstats.com/fighter-details/eb29176b03dfa888,Matt,Wiman,,"Dec. 07, 2019"
http://www.ufcstats.com/fighter-details/af65aa688d13eedf,Joe,Solecki,http://www.ufcstats.com/fighter-details/4078de7181a19142,James,Wallace,,"Jul. 09, 2019"
http://www.ufcstats.com/fighter-details/83b743fedde154fb,Joe,Son,http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,Keith,Hackney,,"Dec. 16, 1994"
http://www.ufcstats.com/fighter-details/324c7a749128df8d,Chris,Solomon,http://www.ufcstats.com/fighter-details/7613773461b276f4,Casey,Olson,,"Aug. 17, 2006"
http://www.ufcstats.com/fighter-details/d7b2c0b53883ee80,Kyle,Watson,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,John,Makdessi,,"Apr. 30, 2011"
http://www.ufcstats.com/fighter-details/d7b2c0b53883ee80,Kyle,Watson,http://www.ufcstats.com/fighter-details/9f7787e56a6bc0f4,Sako,Chivitchian,,"Dec. 04, 2010"
http://www.ufcstats.com/fighter-details/a31dfd9e8b2dc6ca,Maka,Watson,http://www.ufcstats.com/fighter-details/46fd223e3ced39b3,Ryan,Couture,,"Sep. 23, 2011"
http://www.ufcstats.com/fighter-details/a31dfd9e8b2dc6ca,Maka,Watson,http://www.ufcstats.com/fighter-details/78bd6940d093fd33,Bill,Cooper,,"Jul. 22, 2011"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,Dan,Henderson,,"Dec. 04, 2010"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,,"Jun. 16, 2010"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,Gegard,Mousasi,,"Aug. 15, 2009"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau,Thierry,,"Jan. 24, 2009"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/aee8eecfc4bfb1e7,Bobby,Southworth,,"Nov. 21, 2008"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/22d1e00e1aabb7c9,Mike,Whitehead,,"Jul. 19, 2008"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/4f95f74620a6b7a4,David,Heath,,"Aug. 25, 2007"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason,Lambert,,"Mar. 03, 2007"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Chuck,Liddell,,"Aug. 26, 2006"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/2ee09ec2a0695eb9,Mike,van,,"Feb. 04, 2006"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/48d1f690b763934c,Chael,Sonnen,,"Oct. 07, 2005"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/7f9f528cb72a6ed1,Travis,Wiuff,,"Apr. 16, 2005"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,Mauricio,Rua,,"Sep. 06, 2003"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Chuck,Liddell,,"Nov. 22, 2002"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,Elvis,Sinosic,,"Jul. 13, 2002"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/6859f67468ba8489,Kevin,Randleman,,"Jan. 11, 2002"
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,Maurice,Smith,,"Nov. 17, 2000"
http://www.ufcstats.com/fighter-details/92aafa8f4b26269b,Walel,Watson,http://www.ufcstats.com/fighter-details/b8592b4a383696cd,Mitch,Gagnon,,"Sep. 22, 2012"
http://www.ufcstats.com/fighter-details/92aafa8f4b26269b,Walel,Watson,http://www.ufcstats.com/fighter-details/c849740a3ff51931,TJ,Dillashaw,,"Feb. 15, 2012"
http://www.ufcstats.com/fighter-details/92aafa8f4b26269b,Walel,Watson,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88,Yves,Jabouin,,"Dec. 10, 2011"
http://www.ufcstats.com/fighter-details/92aafa8f4b26269b,Walel,Watson,http://www.ufcstats.com/fighter-details/696002b59f09d73b,Joseph,Sandoval,,"Oct. 01, 2011"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/6c2030e0a143a94b,Chris,Camozzi,,"Aug. 08, 2015"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/0dba4df5f34d5ff0,Rafael,Natal,,"Jan. 31, 2015"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/d156513a19acf856,Sam,Alvey,,"Aug. 16, 2014"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/f8fe2053d73d7bcf,Nick,Catone,,"Feb. 01, 2014"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/cfb65863d5099327,Thales,Leites,,"Aug. 03, 2013"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/1d4bbaabd8b60173,Stanislav,Nedkov,,"Feb. 16, 2013"
http://www.ufcstats.com/fighter-details/6809c31286b08d97,Tom,Watson,http://www.ufcstats.com/fighter-details/0c6d9ea8306c029e,Brad,Tavares,,"Sep. 29, 2012"
http://www.ufcstats.com/fighter-details/f40ec51dd4de47c3,Jonavin,Webb,http://www.ufcstats.com/fighter-details/15ec018d144710db,Nathan,Coy,,"Feb. 21, 2016"
http://www.ufcstats.com/fighter-details/f40ec51dd4de47c3,Jonavin,Webb,http://www.ufcstats.com/fighter-details/7339d340aa2889cb,Kyle,Noke,,"May. 09, 2015"
http://www.ufcstats.com/fighter-details/d44a84409bf0da64,Stephanie,Webber,http://www.ufcstats.com/fighter-details/1d239d571e342453,Germaine,de,,"Jan. 29, 2011"
http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50,Brok,Weaver,http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1,Jalin,Turner,,"Sep. 12, 2020"
http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50,Brok,Weaver,http://www.ufcstats.com/fighter-details/37c5366d18ed6c05,Roosevelt,Roberts,,"May. 30, 2020"
http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50,Brok,Weaver,http://www.ufcstats.com/fighter-details/ec18eb918121787c,Kazula,Vargas,,"Feb. 15, 2020"
http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50,Brok,Weaver,http://www.ufcstats.com/fighter-details/7684c8137b4545ba,Devin,Smyth,,"Aug. 13, 2019"
http://www.ufcstats.com/fighter-details/b9c03e7a4557e542,Royston,Wee,http://www.ufcstats.com/fighter-details/2c1170b825f58e57,Guangyou,Ning,,"May. 16, 2015"
http://www.ufcstats.com/fighter-details/b9c03e7a4557e542,Royston,Wee,http://www.ufcstats.com/fighter-details/5ea918ea81b7dee2,Yao,Zhikui,,"Aug. 23, 2014"
http://www.ufcstats.com/fighter-details/b9c03e7a4557e542,Royston,Wee,http://www.ufcstats.com/fighter-details/0876d21328cf4a45,Dave,Galera,,"Jan. 04, 2014"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,Uriah,Hall,,"Apr. 24, 2021"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/16690d100f995f8f,Omari,Akhmedov,,"Aug. 08, 2020"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/2e19380f34871c6a,Dominick,Reyes,,"Oct. 18, 2019"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare,Souza,,"Nov. 03, 2018"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1,Kelvin,Gastelum,,"Jul. 22, 2017"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,Gegard,Mousasi,,"Apr. 08, 2017"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,Yoel,Romero,,"Nov. 12, 2016"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb,Luke,Rockhold,,"Dec. 12, 2015"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,Vitor,Belfort,,"May. 23, 2015"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto,Machida,,"Jul. 05, 2014"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,,"Dec. 28, 2013"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,,"Jul. 06, 2013"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/179f1948dc234f1f,Mark,Munoz,,"Jul. 11, 2012"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27,Demian,Maia,,"Jan. 28, 2012"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,,"Nov. 19, 2011"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/934de214814b8ff4,Jesse,Bongfeldt,,"Jun. 11, 2011"
http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,http://www.ufcstats.com/fighter-details/7f955f71fa2ce7ac,Alessio,Sakara,,"Mar. 03, 2011"
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian,Wellisch,http://www.ufcstats.com/fighter-details/20bcc9966affb19c,Jake,O'Brien,,"Jan. 31, 2009"
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian,Wellisch,http://www.ufcstats.com/fighter-details/68dd7b3783c19f9c,Shane,Carwin,,"May. 24, 2008"
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian,Wellisch,http://www.ufcstats.com/fighter-details/ac70a4f1db1b8c40,Scott,Junk,,"Sep. 22, 2007"
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian,Wellisch,http://www.ufcstats.com/fighter-details/4b4753d19489297f,Anthony,Perosh,,"Dec. 30, 2006"
http://www.ufcstats.com/fighter-details/f1b2a4365799c48b,Christian,Wellisch,http://www.ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick,Kongo,,"Aug. 26, 2006"
http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark,Weir,http://www.ufcstats.com/fighter-details/3c241737a6069b9f,Denis,Kang,,"Apr. 02, 2006"
http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark,Weir,http://www.ufcstats.com/fighter-details/22e47b53e4ceb27c,David,Loiseau,,"Apr. 25, 2003"
http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark,Weir,http://www.ufcstats.com/fighter-details/18aecaf50f52e4c3,Phillip,Miller,,"Nov. 22, 2002"
http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark,Weir,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,Eugene,Jackson,,"Jul. 13, 2002"
http://www.ufcstats.com/fighter-details/b51841e7c594090d,Mike,Wessel,http://www.ufcstats.com/fighter-details/69b69c0178c4004d,Antoni,Hardonk,,"Dec. 27, 2008"
http://www.ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon,Westcott,http://www.ufcstats.com/fighter-details/8d49545dadf9b919,Edgar,Garcia,,"Jan. 02, 2016"
http://www.ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon,Westcott,http://www.ufcstats.com/fighter-details/9310418684bc896f,Pawel,Pawlak,,"Apr. 11, 2015"
http://www.ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon,Westcott,http://www.ufcstats.com/fighter-details/34f88592c0ab7a54,Elias,Theodorou,,"Apr. 16, 2014"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander,Gustafsson,,"Jul. 25, 2020"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,Aleksei,Oleinik,,"May. 09, 2020"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/279566840aa55bf2,Alexander,Volkov,,"Mar. 17, 2018"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,Marcin,Tybura,,"Nov. 18, 2017"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/03f982ca3735070c,Walt,Harris,,"Oct. 07, 2017"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/b4ad3a06ee4d660c,Alistair,Overeem,,"Jul. 08, 2017"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b,Travis,Browne,,"Sep. 10, 2016"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/d28dee5c705991df,Stipe,Miocic,,"May. 14, 2016"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/0ff11cc094e887bc,Cain,Velasquez,,"Jun. 13, 2015"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,Mark,Hunt,,"Nov. 15, 2014"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b,Travis,Browne,,"Apr. 19, 2014"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,Antonio,Rodrigo,,"Jun. 08, 2013"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/353de740bb6c7e75,Mike,Russow,,"Jun. 23, 2012"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d,Roy,Nelson,,"Feb. 04, 2012"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/b4ad3a06ee4d660c,Alistair,Overeem,,"Jun. 18, 2011"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor,Emelianenko,,"Jun. 26, 2010"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/8349d55cdecd393a,Antonio,Silva,,"Nov. 07, 2009"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/56b8b24f65f9f057,Mike,Kyle,,"Aug. 15, 2009"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/63def5a5662a6917,Junior,Dos,,"Oct. 25, 2008"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/fa315e6c77eee106,Brandon,Vera,,"Jun. 07, 2008"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel,Gonzaga,,"Jan. 19, 2008"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,Andrei,Arlovski,,"Apr. 21, 2007"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/f54200f1dfb9b5d4,Aleksander,Emelianenko,,"Nov. 12, 2006"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,Antonio,Rodrigo,,"Jul. 01, 2006"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/b4ad3a06ee4d660c,Alistair,Overeem,,"May. 05, 2006"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/0577808d22dfe79c,Jon,Olav,,"Feb. 26, 2006"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/0693b2eab79198ea,Sergei,Kharitonov,,"Oct. 23, 2005"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/3144121470023e9a,Roman,Zentsov,,"Aug. 28, 2005"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/7b9a85e5ff31ef47,Tom,Erikson,,"Feb. 20, 2005"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/dc950d59dc590aca,Ebenezer,Fontes,,"May. 15, 2004"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel,Gonzaga,,"Sep. 13, 2003"
http://www.ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio,Werdum,http://www.ufcstats.com/fighter-details/5b5b9c6f6f270369,Kristof,Midoux,,"Mar. 22, 2003"
http://www.ufcstats.com/fighter-details/1ce7998e0a215caa,Aaron,Wetherspoon,http://www.ufcstats.com/fighter-details/f5990c11974d8e9c,Mike,Pyle,,"Jun. 22, 2007"
http://www.ufcstats.com/fighter-details/5f5763b3a4de8dd4,Dustin,West,http://www.ufcstats.com/fighter-details/bd02e222a6166d50,Daniel,Schmitt,,"Jan. 07, 2011"
http://www.ufcstats.com/fighter-details/5f5763b3a4de8dd4,Dustin,West,http://www.ufcstats.com/fighter-details/4a1a492f299581d9,Andy,Uhrich,,"Apr. 17, 2010"
http://www.ufcstats.com/fighter-details/e57f0b06ea39e360,Coty,Wheeler,http://www.ufcstats.com/fighter-details/901cddcbfa079097,Will,Campuzano,,"Jan. 10, 2010"
http://www.ufcstats.com/fighter-details/e57f0b06ea39e360,Coty,Wheeler,http://www.ufcstats.com/fighter-details/8a0be41c0380188d,Charlie,Valencia,,"Oct. 10, 2009"
http://www.ufcstats.com/fighter-details/e57f0b06ea39e360,Coty,Wheeler,http://www.ufcstats.com/fighter-details/885e7f70dcac0007,Del,Hawkins,,"Feb. 13, 2008"
http://www.ufcstats.com/fighter-details/e57f0b06ea39e360,Coty,Wheeler,http://www.ufcstats.com/fighter-details/701e057d63c124d9,Ian,McCall,,"Sep. 05, 2007"
http://www.ufcstats.com/fighter-details/3dd949593346dbc3,Craig,White,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,Diego,Sanchez,,"Sep. 08, 2018"
http://www.ufcstats.com/fighter-details/3dd949593346dbc3,Craig,White,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Neil,Magny,,"May. 27, 2018"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/aee8eecfc4bfb1e7,Bobby,Southworth,,"Dec. 08, 2006"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto,Machida,,"Jul. 22, 2006"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,Chuck,Liddell,,"Aug. 21, 2004"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,Ian,Freeman,,"Jun. 06, 2003"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/e62b36885ecdac27,Allan,Goes,,"Jun. 04, 2000"
http://www.ufcstats.com/fighter-details/12458872d6afae1b,Vernon,White,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,Kazushi,Sakuraba,,"Mar. 05, 1998"
http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,Whiteford,http://www.ufcstats.com/fighter-details/7413b80dbb0f8f9f,Lucas,Martins,,"Apr. 10, 2016"
http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,Whiteford,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,Darren,Elkins,,"Oct. 24, 2015"
http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,Whiteford,http://www.ufcstats.com/fighter-details/3f56b99447f00607,Paul,Redmond,,"Jul. 18, 2015"
http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,Whiteford,http://www.ufcstats.com/fighter-details/361d49960a196976,Daniel,Pineda,,"Mar. 15, 2014"
http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,Whiteford,http://www.ufcstats.com/fighter-details/893d51aaf024eddd,Jimy,Hettes,,"Oct. 26, 2013"
http://www.ufcstats.com/fighter-details/129537073431e52e,Garett,Whiteley,http://www.ufcstats.com/fighter-details/49f4b511932f71e9,David,Michaud,,"Dec. 13, 2014"
http://www.ufcstats.com/fighter-details/129537073431e52e,Garett,Whiteley,http://www.ufcstats.com/fighter-details/c77a953488e5607d,Vinc,Pichel,,"Jan. 15, 2014"
http://www.ufcstats.com/fighter-details/129537073431e52e,Garett,Whiteley,http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,Alan,Patrick,,"Oct. 09, 2013"
http://www.ufcstats.com/fighter-details/c17041f1bb5768d8,Alex,White,http://www.ufcstats.com/fighter-details/c814b4c899793af6,Rafael,Fiziev,,"Oct. 26, 2019"
http://www.ufcstats.com/fighter-details/c17041f1bb5768d8,Alex,White,http://www.ufcstats.com/fighter-details/66e98b3bb5fc5250,Dan,Moret,,"Mar. 09, 2019"
http://www.ufcstats.com/fighter-details/c17041f1bb5768d8,Alex,White,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Jim,Miller,,"Sep. 08, 2018"
